OBJECTID;ID_ELEM;ID_PERC;ORIG;NOME;COD_ENTE;STATO;TIPO_ELE;SEDE;ID_SEDE;FITTIZIO;C_LARGH;C_TF;FLG_ST;NODO_INI;NODO_FIN;VISIBILE;PERCORSOAM;CLAS_AMM;ISTAT_ENTE;PERIMETRO;ORIG_FID
218123.000000;01803120180276;000000165023;2.00000000000;ST00073898;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;22.0000000000;0E-11;0180312;0180276;1.00000000000;ST00073898;4.00000000000;027006;153.45;998
218124.000000;01823010182302;000000160925;2.00000000000;VIALE E. FILIBERTO;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182301;0182302;1.00000000000;SR 443 DI ADRIA (RO);2.00000000000;029001;163.09;999
218126.000000;01823040170580;000000165885;2.00000000000;LOCALITA' S. PIETRO BASSO;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;22.0000000000;0E-11;0182304;0170580;1.00000000000;LOCALITA' S. PIETRO BASSO;4.00000000000;029001;484.38;1000
218129.000000;01823090182307;000000160924;2.00000000000;SP 4 (RO);4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182309;0182307;1.00000000000;SP 4 (RO);3.00000000000;029015;0.21;11947
218130.000000;01823100182311;000000164997;2.00000000000;SP 31 (RO);4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182310;0182311;1.00000000000;SP 31 (RO);3.00000000000;029015;21.96;1001
218131.000000;01823120182313;000000160924;2.00000000000;SP 4 (RO);4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182312;0182313;1.00000000000;SP 4 (RO);3.00000000000;029015;60.39;1002
218134.000000;01823100182317;000000164997;2.00000000000;VIA SANT'ANTONIO;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182310;0182317;1.00000000000;SP 31 (RO);3.00000000000;029015;56.54;1003
218135.000000;01823180182317;000000165007;2.00000000000;VIA BOITO;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;1.00000000000;32.0000000000;0E-11;0182318;0182317;1.00000000000;VIA BOITO;4.00000000000;029015;44.33;1004
218138.000000;01823220182323;000000160893;2.00000000000;SP 12 (RO);4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182322;0182323;1.00000000000;SP 12 (RO);3.00000000000;029004;36.09;1005
218139.000000;01823240182325;000000162179;2.00000000000;ST00071960;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;31.0000000000;0E-11;0182324;0182325;1.00000000000;ST00071960;4.00000000000;029004;16.12;1006
218140.000000;01823240182326;000000162185;2.00000000000;ST00071966;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;1.00000000000;32.0000000000;0E-11;0182324;0182326;1.00000000000;ST00071966;4.00000000000;029004;2.25;1007
